date,1,2,3,4,5,6,7,8,9,10,H-L
201610,-2,-0.93,-1.16,-2.24,-1.8,-1.24,-1.48,-3.27,-2.94,-5.54,-3.54
201611,7.99,8.9,4.53,4.41,6.3,3.02,3.3,1.56,6.07,9.88,1.89
201612,2.22,2.07,0.86,2.6,1.06,1.36,1.49,2.41,2.6,2.08,-0.14
201701,4.57,1.34,4.98,3.71,2.49,1.35,1.01,0.7,0.06,1.06,-3.51
201702,3.52,1.08,4.43,5.05,2.47,3.47,3.69,5.6,2.51,2.31,-1.21
201703,-0.73,-0.31,1.18,0.95,0.59,0.55,-0.47,0,-0.77,1.02,1.75
201704,-2.26,-0.41,0.05,-0.14,0.7,1.81,1.87,2.33,1.75,2.23,4.49
201705,-4.51,0.15,-0.8,-0.7,2.85,0.24,2.55,3.19,1.4,4.13,8.64
201706,5.86,3.19,3.24,5.34,2.67,1.56,1.4,-0.45,-2.5,-0.4,-6.26
201707,3.46,2.69,3.41,1.6,0.45,1.44,3.14,0.63,0.25,0.89,-2.57
201708,-1.46,-1.08,0.18,-0.87,-0.42,-0.07,3.29,-1.09,1.73,-0.17,1.29
201709,9.92,4.19,3.46,5.47,3.54,3.1,1.25,1.77,2.7,-0.9,-10.82
201710,1.74,4,2.04,2.95,0.26,2.65,2.88,2.01,1.78,0.75,-0.99
201711,2.43,2.32,2.56,5.66,5.06,3.81,2.64,2.05,2.35,3.26,0.83
201712,0.25,-0.21,1.58,0.71,1.46,1.08,1.24,1.74,1.75,2.12,1.87
201801,4.46,2.43,6.91,4.38,6.7,7.82,6.8,3.63,5.36,4.81,0.35
201802,-4.17,-5.85,-5.26,-2.07,-4.22,-5.11,-3.96,-4.52,-2.45,-0.35,3.82
201803,-0.3,-1.87,-1.63,-1.44,-2.53,-3.8,-1.48,-2.76,-1.91,-2.28,-1.98
201804,1.46,-0.5,0.08,-0.24,0.17,0.82,1.42,1.79,0.69,3.52,2.06
201805,3.51,1.69,1.7,5.65,1.54,2.9,2.06,1.92,3.26,3.27,-0.24
201806,2.81,1.58,-0.2,0.79,0.03,2.02,0.46,-0.14,0,0.56,-2.25
201807,3.67,3.1,5.26,3.83,6.01,1.67,4.76,3.84,1.63,-3.97,-7.64
201808,3.15,2.63,3.67,3.21,4.18,6.84,5.58,1.94,1.16,3.71,0.56
201809,-1.85,0.78,1.39,1.13,-1.02,-0.63,0.19,0.79,0.36,0.26,2.11
201810,-8.56,-7.71,-7.11,-7.58,-4.17,-8.88,-6.58,-8.18,-6.61,-11.64,-3.08
201811,-1.49,3.28,3.69,2.33,1.51,2.36,3.25,-1.62,2.69,2.68,4.17
201812,-11.55,-9.04,-10.83,-10.36,-9.42,-9.84,-9.35,-6.93,-9.73,-9.92,1.63
201901,17.14,16.36,12.18,10.77,9.43,11.33,7.34,7.66,4.22,6,-11.14
201902,5.04,3.5,4.27,2.45,5.18,3.23,2.04,4.84,4.87,2.57,-2.47
201903,-0.15,3.34,-0.28,0.18,2.31,1.3,2.53,2.08,-1.01,0.93,1.08
201904,1.36,4.04,4.01,3.52,7.56,5.4,1.11,3.37,4.98,5.02,3.66
201905,-7.04,-4.47,-6.77,-6.03,-6.54,-5.57,-8.25,-6.04,-7.42,-9.65,-2.61
201906,12.28,10.72,10.53,9.44,7.4,6,6.7,6.51,4.85,5.34,-6.94
201907,-0.93,5.29,1.77,0.56,0.38,0.83,2.41,2.78,-0.01,0.26,1.19
201908,-8.49,-4.09,-3.18,-1.77,-1.5,-1.89,-0.17,-5.19,-2.63,-2.07,6.42
201909,2.05,5.2,4.84,4.1,2.89,-0.17,3.22,-0.06,0.61,-1.7,-3.75
201910,4.58,1.57,1.21,1.1,1.53,-0.64,5.5,3.28,1.76,4.28,-0.3
201911,7.89,3.71,3.15,2.18,4.22,2.47,3.81,3.97,6.19,6.38,-1.51
201912,6.19,3.52,2.98,2.44,2.03,2.87,3.01,4.67,1.74,1.08,-5.11
202001,1.14,-1.35,-0.04,0.28,0.64,1.31,0.38,-3.3,0.34,-1.61,-2.75
202002,-12.95,-8.02,-9.25,-9.29,-9.32,-7.51,-7.6,-7.77,-7.47,-6.65,6.3
202003,-34.49,-29.1,-21.55,-19.53,-11.86,-12.57,-13.04,-7.19,-11.78,-10.34,24.15
202004,51.17,18.6,23.62,20.21,15.45,16.22,11.47,13.12,11.7,13.25,-37.92
202005,4.98,2.47,4.82,6.85,3.74,6.43,8.75,5.04,7.91,9.71,4.73
202006,9.5,0.79,2.98,-1.81,3.65,0.96,4.16,1.56,3.28,8.89,-0.61
202007,5.98,5.24,3.51,4.09,5.25,5.33,3.67,5.48,9.87,10.76,4.78
202008,5.54,2.74,4.62,6.42,6.44,8.3,4.22,5.54,10.96,14.64,9.1
202009,-2.63,-4.08,-2.43,-3.45,-1.93,-1.47,-4.07,-4.04,-5.01,-6.26,-3.63
202010,-1.85,-1.88,-1.5,-2.57,-3.64,-4.2,-1.01,-2.4,0.25,0.62,2.47
202011,16.48,17.2,12.4,8.57,12.64,12.31,13.72,12.25,11.61,17.17,0.69
202012,2.55,2.32,4.75,4.15,4.34,6.12,6.9,5.96,7.39,11.16,8.61
202101,4.82,-2.19,0.19,-1.33,-0.74,-2.48,-1.08,-0.36,3.72,4.11,-0.71
202102,8.93,3.35,2.7,3.48,0.61,4.97,3.77,4.59,-1.66,-3.27,-12.2
202103,0.99,4.96,3.97,4.21,4.09,2.74,1.33,4.46,3.02,-2.44,-3.43
202104,3.77,1.99,7.26,7.69,2.66,3.69,5.49,2.66,5.06,1.31,-2.46
202105,0.4,2.07,2.76,-0.02,2.25,1.56,-1.28,-0.56,-1.6,0.82,0.42
202106,8.3,5.59,1.88,4.47,1.99,1.35,-0.06,0.01,1.2,2.14,-6.16
202107,-3.33,-2.12,-0.32,-0.02,0.56,1.74,1.87,4.01,2.07,0.88,4.21
202108,2.24,0.26,2.53,2.16,3.5,2.31,3.42,2.01,2.72,6,3.76
202109,-2.12,-3.92,-2.82,-3.45,-3.75,-4.34,-5.99,-4.94,-3.52,-5.09,-2.97
202110,6.04,3.01,8.42,8.11,4.61,3.86,5.42,4.65,14.68,6.42,0.38
202111,-6.38,-3.8,-5.16,-2.32,0.68,2.01,-3.8,-3.1,-2.33,1.28,7.66
202112,-2.57,3.47,5.85,3.72,4.02,6.56,4.63,0.32,1.65,2.42,4.99
202201,-16.37,-9.85,-4.36,-5.74,-3.24,-6.46,-3.6,-6.12,-2.73,-6.54,9.83
202202,-0.76,-1.96,-3.94,-3.04,-4.55,-2.14,-3.39,-0.52,-0.48,1.78,2.54
202203,0.73,6.08,3.32,1.82,2.7,3.09,4.28,1.55,3.08,2.94,2.21
202204,-14.87,-11.36,-11.2,-6.88,-7.05,-7.73,-12.28,-5.08,-8.37,-13.85,1.02
202205,-2.86,-3.07,2.1,-2.8,0.65,2.33,3.64,1.67,0.84,-1.48,1.38
202206,-9.29,-6.99,-8.44,-7.72,-6.12,-8.32,-9.18,-6.86,-9.54,-16.51,-7.22
202207,16.42,13.84,9.08,11.42,16.82,13.2,8.79,6.54,2.96,4.47,-11.95
202208,-3.74,-1.89,-2.37,-2.66,-2.89,-4.73,-3.57,-3.01,-5.07,-4.37,-0.63
202209,-12.82,-11.74,-7.88,-9.41,-9.52,-8.88,-7.57,-8.17,-8.68,-8.11,4.71
202210,9.14,11.25,3.87,10.39,3.69,13.44,10.62,9.35,4.61,9.84,0.7
202211,-0.2,7.62,9.4,6.58,3.59,4.35,5.34,5.23,4.02,3.71,3.91
202212,-21,-9.4,-9.09,-3.58,-3.73,-7.09,-3.31,-3.57,-6.24,-5.54,15.46
202301,24.71,14.57,9.78,7.49,5.07,6.53,2.16,1.29,1.34,6.8,-17.91
202302,-3.58,-3.4,-2.6,-2.58,-3.3,-2.69,-1.38,-1.86,-2.5,6.06,9.64
202303,-1.24,6.67,0.57,0.94,0.61,-0.04,-2.6,6.87,2.39,7.53,8.77
202304,-0.87,-1,0.83,0.28,-1.27,0.84,0.31,1.24,-0.23,2.42,3.29
202305,12.58,5.48,-2.2,-2.1,1.69,4.64,-0.14,0.37,-1.32,-0.91,-13.49
202306,7.33,6.83,6.21,6.75,6.35,6.06,6.48,7.83,7.31,7.34,0.01
202307,6.13,3.26,1.71,3.17,4.59,2.06,5.4,5.06,4.14,3.66,-2.47
202308,-1.63,-0.89,-1.53,-2.06,-1.32,-2.02,-2.23,-1.1,-4.24,-11.45,-9.82
202309,-10.17,-4.4,-5.92,-3.18,-6.95,-4.08,-4.18,-4.58,-5.64,-2.57,7.6
202310,-8.46,-5.42,-2.38,-0.93,-3.17,-0.56,-4.82,-2.04,-1.51,-3.75,4.71
202311,15.35,10.42,8.39,9.93,10.32,10.34,8.75,8.94,7.07,8.95,-6.4
202312,6.92,4.3,2.58,3.3,4.52,6.85,3.54,7.24,9.21,9.81,2.89
202401,1.43,4.08,-1.66,4.29,3.06,1.43,-3.21,-2.61,0.15,-7.26,-8.69
202402,6.66,4.5,4.3,3.66,0.02,3.66,1.58,7.07,5.13,11.19,4.53
202403,0.66,3.65,2.3,4.76,3.72,2.49,1.96,3.38,2.62,6.99,6.33
